region_bld,material,year,eol_treat,value
C-EEU-HUN,wood,2020,incineration,0.64
C-EEU-HUN,wood,2020,landfilling,0.06
C-EEU-HUN,wood,2020,recycling,0.3
C-EEU-HUN,wood,2020,reuse,0
C-EEU-HUN,wood,2025,downcycling,0
C-EEU-HUN,wood,2025,incineration,0.64
C-EEU-HUN,wood,2025,landfilling,0.06
C-EEU-HUN,wood,2025,recycling,0.3
C-EEU-HUN,wood,2025,reuse,0
C-EEU-HUN,wood,2030,downcycling,0
C-EEU-HUN,wood,2030,incineration,0.632
C-EEU-HUN,wood,2030,landfilling,0.054
C-EEU-HUN,wood,2030,recycling,0.289
C-EEU-HUN,wood,2030,reuse,0.025
C-EEU-HUN,wood,2035,downcycling,0
C-EEU-HUN,wood,2035,incineration,0.624
C-EEU-HUN,wood,2035,landfilling,0.048
C-EEU-HUN,wood,2035,recycling,0.27799999999999997
C-EEU-HUN,wood,2035,reuse,0.05
C-EEU-HUN,wood,2040,downcycling,0
C-EEU-HUN,wood,2040,incineration,0.616
C-EEU-HUN,wood,2040,landfilling,0.041999999999999996
C-EEU-HUN,wood,2040,recycling,0.267
C-EEU-HUN,wood,2040,reuse,0.075
C-EEU-HUN,wood,2045,downcycling,0
C-EEU-HUN,wood,2045,incineration,0.608
C-EEU-HUN,wood,2045,landfilling,0.036
C-EEU-HUN,wood,2045,recycling,0.256
C-EEU-HUN,wood,2045,reuse,0.1
C-EEU-HUN,wood,2050,downcycling,0
C-EEU-HUN,wood,2050,incineration,0.6000000000000001
C-EEU-HUN,wood,2050,landfilling,0.03
C-EEU-HUN,wood,2050,recycling,0.245
C-EEU-HUN,wood,2050,reuse,0.125
C-EEU-HUN,wood,2055,downcycling,0
C-EEU-HUN,wood,2055,incineration,0.6000000000000001
C-EEU-HUN,wood,2055,landfilling,0.03
C-EEU-HUN,wood,2055,recycling,0.245
C-EEU-HUN,wood,2055,reuse,0.125
C-EEU-HUN,wood,2060,downcycling,0
C-EEU-HUN,wood,2060,incineration,0.6000000000000001
C-EEU-HUN,wood,2060,landfilling,0.03
C-EEU-HUN,wood,2060,recycling,0.245
C-EEU-HUN,wood,2060,reuse,0.125
C-EEU-HUN,wood,2065,downcycling,0
C-EEU-HUN,wood,2065,incineration,0.6000000000000001
C-EEU-HUN,wood,2065,landfilling,0.03
C-EEU-HUN,wood,2065,recycling,0.245
C-EEU-HUN,wood,2065,reuse,0.125
C-EEU-HUN,wood,2070,downcycling,0
C-EEU-HUN,wood,2070,incineration,0.6000000000000001
C-EEU-HUN,wood,2070,landfilling,0.03
C-EEU-HUN,wood,2070,recycling,0.245
C-EEU-HUN,wood,2070,reuse,0.125
C-EEU-HUN,wood,2075,downcycling,0
C-EEU-HUN,wood,2075,incineration,0.6000000000000001
C-EEU-HUN,wood,2075,landfilling,0.03
C-EEU-HUN,wood,2075,recycling,0.245
C-EEU-HUN,wood,2075,reuse,0.125
C-EEU-HUN,wood,2080,downcycling,0
C-EEU-HUN,wood,2080,incineration,0.6000000000000001
C-EEU-HUN,wood,2080,landfilling,0.03
C-EEU-HUN,wood,2080,recycling,0.245
C-EEU-HUN,wood,2080,reuse,0.125
C-EEU-HUN,wood,2085,downcycling,0
C-EEU-HUN,wood,2085,incineration,0.6000000000000001
C-EEU-HUN,wood,2085,landfilling,0.03
C-EEU-HUN,wood,2085,recycling,0.245
C-EEU-HUN,wood,2085,reuse,0.125
C-EEU-HUN,wood,2090,downcycling,0
C-EEU-HUN,wood,2090,incineration,0.6000000000000001
C-EEU-HUN,wood,2090,landfilling,0.03
C-EEU-HUN,wood,2090,recycling,0.245
C-EEU-HUN,wood,2090,reuse,0.125
C-EEU-HUN,wood,2095,downcycling,0
C-EEU-HUN,wood,2095,incineration,0.6000000000000001
C-EEU-HUN,wood,2095,landfilling,0.03
C-EEU-HUN,wood,2095,recycling,0.245
C-EEU-HUN,wood,2095,reuse,0.125
C-EEU-HUN,wood,2100,downcycling,0
C-EEU-HUN,wood,2100,incineration,0.6000000000000001
C-EEU-HUN,wood,2100,landfilling,0.03
C-EEU-HUN,wood,2100,recycling,0.245
C-EEU-HUN,wood,2100,reuse,0.125
C-EEU-LTU,aluminum,2015,downcycling,0
C-EEU-LTU,aluminum,2015,incineration,0
C-EEU-LTU,aluminum,2015,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2015,recycling,0.9996406601867254
C-EEU-LTU,aluminum,2015,reuse,0
C-EEU-LTU,aluminum,2020,downcycling,0
C-EEU-LTU,aluminum,2020,incineration,0
C-EEU-LTU,aluminum,2020,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2020,recycling,0.9996406601867254
C-EEU-LTU,aluminum,2020,reuse,0
C-EEU-LTU,aluminum,2025,downcycling,0
C-EEU-LTU,aluminum,2025,incineration,0
C-EEU-LTU,aluminum,2025,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2025,recycling,0.9996406601867254
C-EEU-LTU,aluminum,2025,reuse,0
C-EEU-LTU,aluminum,2030,downcycling,0
C-EEU-LTU,aluminum,2030,incineration,0
C-EEU-LTU,aluminum,2030,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2030,recycling,0.9496406601867253
C-EEU-LTU,aluminum,2030,reuse,0.05
C-EEU-LTU,aluminum,2035,downcycling,0
C-EEU-LTU,aluminum,2035,incineration,0
C-EEU-LTU,aluminum,2035,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2035,recycling,0.8996406601867254
C-EEU-LTU,aluminum,2035,reuse,0.1
C-EEU-LTU,aluminum,2040,downcycling,0
C-EEU-LTU,aluminum,2040,incineration,0
C-EEU-LTU,aluminum,2040,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2040,recycling,0.8496406601867253
C-EEU-LTU,aluminum,2040,reuse,0.15
C-EEU-LTU,aluminum,2045,downcycling,0
C-EEU-LTU,aluminum,2045,incineration,0
C-EEU-LTU,aluminum,2045,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2045,recycling,0.7996406601867254
C-EEU-LTU,aluminum,2045,reuse,0.2
C-EEU-LTU,aluminum,2050,downcycling,0
C-EEU-LTU,aluminum,2050,incineration,0
C-EEU-LTU,aluminum,2050,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2050,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2050,reuse,0.25
C-EEU-LTU,aluminum,2055,downcycling,0
C-EEU-LTU,aluminum,2055,incineration,0
C-EEU-LTU,aluminum,2055,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2055,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2055,reuse,0.25
C-EEU-LTU,aluminum,2060,downcycling,0
C-EEU-LTU,aluminum,2060,incineration,0
C-EEU-LTU,aluminum,2060,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2060,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2060,reuse,0.25
C-EEU-LTU,aluminum,2065,downcycling,0
C-EEU-LTU,aluminum,2065,incineration,0
C-EEU-LTU,aluminum,2065,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2065,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2065,reuse,0.25
C-EEU-LTU,aluminum,2070,downcycling,0
C-EEU-LTU,aluminum,2070,incineration,0
C-EEU-LTU,aluminum,2070,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2070,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2070,reuse,0.25
C-EEU-LTU,aluminum,2075,downcycling,0
C-EEU-LTU,aluminum,2075,incineration,0
C-EEU-LTU,aluminum,2075,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2075,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2075,reuse,0.25
C-EEU-LTU,aluminum,2080,downcycling,0
C-EEU-LTU,aluminum,2080,incineration,0
C-EEU-LTU,aluminum,2080,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2080,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2080,reuse,0.25
C-EEU-LTU,aluminum,2085,downcycling,0
C-EEU-LTU,aluminum,2085,incineration,0
C-EEU-LTU,aluminum,2085,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2085,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2085,reuse,0.25
C-EEU-LTU,aluminum,2090,downcycling,0
C-EEU-LTU,aluminum,2090,incineration,0
C-EEU-LTU,aluminum,2090,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2090,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2090,reuse,0.25
C-EEU-LTU,aluminum,2095,downcycling,0
C-EEU-LTU,aluminum,2095,incineration,0
C-EEU-LTU,aluminum,2095,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2095,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2095,reuse,0.25
C-EEU-LTU,aluminum,2100,downcycling,0
C-EEU-LTU,aluminum,2100,incineration,0
C-EEU-LTU,aluminum,2100,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2100,recycling,0.7496406601867254
C-EEU-LTU,aluminum,2100,reuse,0.25
C-EEU-LTU,brick,2015,downcycling,0.1581097502352331
C-EEU-LTU,brick,2015,incineration,0
C-EEU-LTU,brick,2015,landfilling,0.0287591197159235
C-EEU-LTU,brick,2015,recycling,0.8131311300488434
C-EEU-LTU,brick,2015,reuse,0
C-EEU-LTU,brick,2020,downcycling,0.1581097502352331
C-EEU-LTU,brick,2020,incineration,0
C-EEU-LTU,brick,2020,landfilling,0.0287591197159235
C-EEU-LTU,brick,2020,recycling,0.8131311300488434
C-EEU-LTU,brick,2020,reuse,0
C-EEU-LTU,brick,2025,downcycling,0.1581097502352331
C-EEU-LTU,brick,2025,incineration,0
C-EEU-LTU,brick,2025,landfilling,0.0287591197159235
C-EEU-LTU,brick,2025,recycling,0.8131311300488434
C-EEU-LTU,brick,2025,reuse,0
C-EEU-LTU,brick,2030,downcycling,0.1422987752117098
C-EEU-LTU,brick,2030,incineration,0
C-EEU-LTU,brick,2030,landfilling,0.02588320774433115
C-EEU-LTU,brick,2030,recycling,0.772818017043959
C-EEU-LTU,brick,2030,reuse,0.059
C-EEU-LTU,brick,2035,downcycling,0.12648780018818648
C-EEU-LTU,brick,2035,incineration,0
C-EEU-LTU,brick,2035,landfilling,0.0230072957727388
C-EEU-LTU,brick,2035,recycling,0.7325049040390748
C-EEU-LTU,brick,2035,reuse,0.118
C-EEU-LTU,brick,2040,downcycling,0.11067682516466318
C-EEU-LTU,brick,2040,incineration,0
C-EEU-LTU,brick,2040,landfilling,0.02013138380114645
C-EEU-LTU,brick,2040,recycling,0.6921917910341904
C-EEU-LTU,brick,2040,reuse,0.177
C-EEU-LTU,brick,2045,downcycling,0.09486585014113987
C-EEU-LTU,brick,2045,incineration,0
C-EEU-LTU,brick,2045,landfilling,0.0172554718295541
C-EEU-LTU,brick,2045,recycling,0.651878678029306
C-EEU-LTU,brick,2045,reuse,0.236
C-EEU-LTU,brick,2050,downcycling,0.07905487511761655
C-EEU-LTU,brick,2050,incineration,0
C-EEU-LTU,brick,2050,landfilling,0.01437955985796175
C-EEU-LTU,brick,2050,recycling,0.6115655650244217
C-EEU-LTU,brick,2050,reuse,0.295
C-EEU-LTU,brick,2055,downcycling,0.07905487511761655
C-EEU-LTU,brick,2055,incineration,0
C-EEU-LTU,brick,2055,landfilling,0.01437955985796175
C-EEU-LTU,brick,2055,recycling,0.6115655650244217
C-EEU-LTU,brick,2055,reuse,0.295
C-EEU-LTU,brick,2060,downcycling,0.07905487511761655
C-EEU-LTU,brick,2060,incineration,0
C-EEU-LTU,brick,2060,landfilling,0.01437955985796175
C-EEU-LTU,brick,2060,recycling,0.6115655650244217
C-EEU-LTU,brick,2060,reuse,0.295
C-EEU-LTU,brick,2065,downcycling,0.07905487511761655
C-EEU-LTU,brick,2065,incineration,0
C-EEU-LTU,brick,2065,landfilling,0.01437955985796175
C-EEU-LTU,brick,2065,recycling,0.6115655650244217
C-EEU-LTU,brick,2065,reuse,0.295
C-EEU-LTU,brick,2070,downcycling,0.07905487511761655
C-EEU-LTU,brick,2070,incineration,0
C-EEU-LTU,brick,2070,landfilling,0.01437955985796175
C-EEU-LTU,brick,2070,recycling,0.6115655650244217
C-EEU-LTU,brick,2070,reuse,0.295
C-EEU-LTU,brick,2075,downcycling,0.07905487511761655
C-EEU-LTU,brick,2075,incineration,0
C-EEU-LTU,brick,2075,landfilling,0.01437955985796175
C-EEU-LTU,brick,2075,recycling,0.6115655650244217
C-EEU-LTU,brick,2075,reuse,0.295
C-EEU-LTU,brick,2080,downcycling,0.07905487511761655
C-EEU-LTU,brick,2080,incineration,0
C-EEU-LTU,brick,2080,landfilling,0.01437955985796175
C-EEU-LTU,brick,2080,recycling,0.6115655650244217
C-EEU-LTU,brick,2080,reuse,0.295
C-EEU-LTU,brick,2085,downcycling,0.07905487511761655
C-EEU-LTU,brick,2085,incineration,0
C-EEU-LTU,brick,2085,landfilling,0.01437955985796175
C-EEU-LTU,brick,2085,recycling,0.6115655650244217
C-EEU-LTU,brick,2085,reuse,0.295
C-EEU-LTU,brick,2090,downcycling,0.07905487511761655
C-EEU-LTU,brick,2090,incineration,0
C-EEU-LTU,brick,2090,landfilling,0.01437955985796175
C-EEU-LTU,brick,2090,recycling,0.6115655650244217
C-EEU-LTU,brick,2090,reuse,0.295
C-EEU-LTU,brick,2095,downcycling,0.07905487511761655
C-EEU-LTU,brick,2095,incineration,0
C-EEU-LTU,brick,2095,landfilling,0.01437955985796175
C-EEU-LTU,brick,2095,recycling,0.6115655650244217
C-EEU-LTU,brick,2095,reuse,0.295
C-EEU-LTU,brick,2100,downcycling,0.07905487511761655
C-EEU-LTU,brick,2100,incineration,0
C-EEU-LTU,brick,2100,landfilling,0.01437955985796175
C-EEU-LTU,brick,2100,recycling,0.6115655650244217
C-EEU-LTU,brick,2100,reuse,0.295
C-EEU-LTU,concrete,2015,downcycling,0.1581097502352331
C-EEU-LTU,concrete,2015,incineration,0
C-EEU-LTU,concrete,2015,landfilling,0.0287591197159235
C-EEU-LTU,concrete,2015,recycling,0.8131311300488434
C-EEU-LTU,concrete,2015,reuse,0
C-EEU-LTU,concrete,2020,downcycling,0.1581097502352331
C-EEU-LTU,concrete,2020,incineration,0
C-EEU-LTU,concrete,2020,landfilling,0.0287591197159235
C-EEU-LTU,concrete,2020,recycling,0.8131311300488434
C-EEU-LTU,concrete,2020,reuse,0
C-EEU-LTU,concrete,2025,downcycling,0.1581097502352331
C-EEU-LTU,concrete,2025,incineration,0
C-EEU-LTU,concrete,2025,landfilling,0.0287591197159235
C-EEU-LTU,concrete,2025,recycling,0.8131311300488434
C-EEU-LTU,concrete,2025,reuse,0
C-EEU-LTU,concrete,2030,downcycling,0.1422987752117098
C-EEU-LTU,concrete,2030,incineration,0
C-EEU-LTU,concrete,2030,landfilling,0.02588320774433115
C-EEU-LTU,concrete,2030,recycling,0.8188180170439591
C-EEU-LTU,concrete,2030,reuse,0.013000000000000001
C-EEU-LTU,concrete,2035,downcycling,0.12648780018818648
C-EEU-LTU,concrete,2035,incineration,0
C-EEU-LTU,concrete,2035,landfilling,0.0230072957727388
C-EEU-LTU,concrete,2035,recycling,0.8245049040390747
C-EEU-LTU,concrete,2035,reuse,0.026000000000000002
C-EEU-LTU,concrete,2040,downcycling,0.11067682516466318
C-EEU-LTU,concrete,2040,incineration,0
C-EEU-LTU,concrete,2040,landfilling,0.02013138380114645
C-EEU-LTU,concrete,2040,recycling,0.8301917910341904
C-EEU-LTU,concrete,2040,reuse,0.039
C-EEU-LTU,concrete,2045,downcycling,0.09486585014113987
C-EEU-LTU,concrete,2045,incineration,0
C-EEU-LTU,concrete,2045,landfilling,0.0172554718295541
C-EEU-LTU,concrete,2045,recycling,0.835878678029306
C-EEU-LTU,concrete,2045,reuse,0.052000000000000005
C-EEU-LTU,concrete,2050,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2050,incineration,0
C-EEU-LTU,concrete,2050,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2050,recycling,0.8415655650244217
C-EEU-LTU,concrete,2050,reuse,0.065
C-EEU-LTU,concrete,2055,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2055,incineration,0
C-EEU-LTU,concrete,2055,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2055,recycling,0.8415655650244217
C-EEU-LTU,concrete,2055,reuse,0.065
C-EEU-LTU,concrete,2060,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2060,incineration,0
C-EEU-LTU,concrete,2060,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2060,recycling,0.8415655650244217
C-EEU-LTU,concrete,2060,reuse,0.065
C-EEU-LTU,concrete,2065,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2065,incineration,0
C-EEU-LTU,concrete,2065,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2065,recycling,0.8415655650244217
C-EEU-LTU,concrete,2065,reuse,0.065
C-EEU-LTU,concrete,2070,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2070,incineration,0
C-EEU-LTU,concrete,2070,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2070,recycling,0.8415655650244217
C-EEU-LTU,concrete,2070,reuse,0.065
C-EEU-LTU,concrete,2075,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2075,incineration,0
C-EEU-LTU,concrete,2075,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2075,recycling,0.8415655650244217
C-EEU-LTU,concrete,2075,reuse,0.065
C-EEU-LTU,concrete,2080,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2080,incineration,0
C-EEU-LTU,concrete,2080,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2080,recycling,0.8415655650244217
C-EEU-LTU,concrete,2080,reuse,0.065
C-EEU-LTU,concrete,2085,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2085,incineration,0
C-EEU-LTU,concrete,2085,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2085,recycling,0.8415655650244217
C-EEU-LTU,concrete,2085,reuse,0.065
C-EEU-LTU,concrete,2090,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2090,incineration,0
C-EEU-LTU,concrete,2090,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2090,recycling,0.8415655650244217
C-EEU-LTU,concrete,2090,reuse,0.065
C-EEU-LTU,concrete,2095,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2095,incineration,0
C-EEU-LTU,concrete,2095,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2095,recycling,0.8415655650244217
C-EEU-LTU,concrete,2095,reuse,0.065
C-EEU-LTU,concrete,2100,downcycling,0.07905487511761655
C-EEU-LTU,concrete,2100,incineration,0
C-EEU-LTU,concrete,2100,landfilling,0.01437955985796175
C-EEU-LTU,concrete,2100,recycling,0.8415655650244217
C-EEU-LTU,concrete,2100,reuse,0.065
C-EEU-LTU,copper,2015,downcycling,0
C-EEU-LTU,copper,2015,incineration,0
C-EEU-LTU,copper,2015,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2015,recycling,0.9996406601867254
C-EEU-LTU,copper,2015,reuse,0
C-EEU-LTU,copper,2020,downcycling,0
C-EEU-LTU,copper,2020,incineration,0
C-EEU-LTU,copper,2020,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2020,recycling,0.9996406601867254
C-EEU-LTU,copper,2020,reuse,0
C-EEU-LTU,copper,2025,downcycling,0
C-EEU-LTU,copper,2025,incineration,0
C-EEU-LTU,copper,2025,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2025,recycling,0.9996406601867254
C-EEU-LTU,copper,2025,reuse,0
C-EEU-LTU,copper,2030,downcycling,0
C-EEU-LTU,copper,2030,incineration,0
C-EEU-LTU,copper,2030,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2030,recycling,0.9996406601867254
C-EEU-LTU,copper,2030,reuse,0
C-EEU-LTU,copper,2035,downcycling,0
C-EEU-LTU,copper,2035,incineration,0
C-EEU-LTU,copper,2035,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2035,recycling,0.9996406601867254
C-EEU-LTU,copper,2035,reuse,0
C-EEU-LTU,copper,2040,downcycling,0
C-EEU-LTU,copper,2040,incineration,0
C-EEU-LTU,copper,2040,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2040,recycling,0.9996406601867254
C-EEU-LTU,copper,2040,reuse,0
C-EEU-LTU,copper,2045,downcycling,0
C-EEU-LTU,copper,2045,incineration,0
C-EEU-LTU,copper,2045,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2045,recycling,0.9996406601867254
C-EEU-LTU,copper,2045,reuse,0
C-EEU-LTU,copper,2050,downcycling,0
C-EEU-LTU,copper,2050,incineration,0
C-EEU-LTU,copper,2050,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2050,recycling,0.9996406601867254
C-EEU-LTU,copper,2050,reuse,0
C-EEU-LTU,copper,2055,downcycling,0
C-EEU-LTU,copper,2055,incineration,0
C-EEU-LTU,copper,2055,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2055,recycling,0.9996406601867254
C-EEU-LTU,copper,2055,reuse,0
C-EEU-LTU,copper,2060,downcycling,0
C-EEU-LTU,copper,2060,incineration,0
C-EEU-LTU,copper,2060,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2060,recycling,0.9996406601867254
C-EEU-LTU,copper,2060,reuse,0
C-EEU-LTU,copper,2065,downcycling,0
C-EEU-LTU,copper,2065,incineration,0
C-EEU-LTU,copper,2065,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2065,recycling,0.9996406601867254
C-EEU-LTU,copper,2065,reuse,0
C-EEU-LTU,copper,2070,downcycling,0
C-EEU-LTU,copper,2070,incineration,0
C-EEU-LTU,copper,2070,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2070,recycling,0.9996406601867254
C-EEU-LTU,copper,2070,reuse,0
C-EEU-LTU,copper,2075,downcycling,0
C-EEU-LTU,copper,2075,incineration,0
C-EEU-LTU,copper,2075,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2075,recycling,0.9996406601867254
C-EEU-LTU,copper,2075,reuse,0
C-EEU-LTU,copper,2080,downcycling,0
C-EEU-LTU,copper,2080,incineration,0
C-EEU-LTU,copper,2080,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2080,recycling,0.9996406601867254
C-EEU-LTU,copper,2080,reuse,0
C-EEU-LTU,copper,2085,downcycling,0
C-EEU-LTU,copper,2085,incineration,0
C-EEU-LTU,copper,2085,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2085,recycling,0.9996406601867254
C-EEU-LTU,copper,2085,reuse,0
C-EEU-LTU,copper,2090,downcycling,0
C-EEU-LTU,copper,2090,incineration,0
C-EEU-LTU,copper,2090,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2090,recycling,0.9996406601867254
C-EEU-LTU,copper,2090,reuse,0
C-EEU-LTU,copper,2095,downcycling,0
C-EEU-LTU,copper,2095,incineration,0
C-EEU-LTU,copper,2095,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2095,recycling,0.9996406601867254
C-EEU-LTU,copper,2095,reuse,0
C-EEU-LTU,copper,2100,downcycling,0
C-EEU-LTU,copper,2100,incineration,0
C-EEU-LTU,copper,2100,landfilling,3.5933981327468276e-4
C-EEU-LTU,copper,2100,recycling,0.9996406601867254
C-EEU-LTU,copper,2100,reuse,0
C-EEU-LTU,glass,2015,downcycling,0.24
C-EEU-LTU,glass,2015,incineration,0
C-EEU-LTU,glass,2015,landfilling,0.7
C-EEU-LTU,glass,2015,recycling,0.06
C-EEU-LTU,glass,2015,reuse,0
C-EEU-LTU,glass,2020,downcycling,0.24
C-EEU-LTU,glass,2020,incineration,0
C-EEU-LTU,glass,2020,landfilling,0.7
C-EEU-LTU,glass,2020,recycling,0.06
C-EEU-LTU,glass,2020,reuse,0
C-EEU-LTU,glass,2025,downcycling,0.24
C-EEU-LTU,glass,2025,incineration,0
C-EEU-LTU,glass,2025,landfilling,0.7
C-EEU-LTU,glass,2025,recycling,0.06
C-EEU-LTU,glass,2025,reuse,0
C-EEU-LTU,glass,2030,downcycling,0.216
C-EEU-LTU,glass,2030,incineration,0
C-EEU-LTU,glass,2030,landfilling,0.63
C-EEU-LTU,glass,2030,recycling,0.134
C-EEU-LTU,glass,2030,reuse,0.020000000000000004
C-EEU-LTU,glass,2035,downcycling,0.192
C-EEU-LTU,glass,2035,incineration,0
C-EEU-LTU,glass,2035,landfilling,0.5599999999999999
C-EEU-LTU,glass,2035,recycling,0.208
C-EEU-LTU,glass,2035,reuse,0.04000000000000001
C-EEU-LTU,glass,2040,downcycling,0.16799999999999998
C-EEU-LTU,glass,2040,incineration,0
C-EEU-LTU,glass,2040,landfilling,0.49
C-EEU-LTU,glass,2040,recycling,0.28200000000000003
C-EEU-LTU,glass,2040,reuse,0.06
C-EEU-LTU,glass,2045,downcycling,0.144
C-EEU-LTU,glass,2045,incineration,0
C-EEU-LTU,glass,2045,landfilling,0.42
C-EEU-LTU,glass,2045,recycling,0.356
C-EEU-LTU,glass,2045,reuse,0.08000000000000002
C-EEU-LTU,glass,2050,downcycling,0.12
C-EEU-LTU,glass,2050,incineration,0
C-EEU-LTU,glass,2050,landfilling,0.35
C-EEU-LTU,glass,2050,recycling,0.43
C-EEU-LTU,glass,2050,reuse,0.1
C-EEU-LTU,glass,2055,downcycling,0.12
C-EEU-LTU,glass,2055,incineration,0
C-EEU-LTU,glass,2055,landfilling,0.35
C-EEU-LTU,glass,2055,recycling,0.43
C-EEU-LTU,glass,2055,reuse,0.1
C-EEU-LTU,glass,2060,downcycling,0.12
C-EEU-LTU,glass,2060,incineration,0
C-EEU-LTU,glass,2060,landfilling,0.35
C-EEU-LTU,glass,2060,recycling,0.43
C-EEU-LTU,glass,2060,reuse,0.1
C-EEU-LTU,glass,2065,downcycling,0.12
C-EEU-LTU,glass,2065,incineration,0
C-EEU-LTU,glass,2065,landfilling,0.35
C-EEU-LTU,glass,2065,recycling,0.43
C-EEU-LTU,glass,2065,reuse,0.1
C-EEU-LTU,glass,2070,downcycling,0.12
C-EEU-LTU,glass,2070,incineration,0
C-EEU-LTU,glass,2070,landfilling,0.35
C-EEU-LTU,glass,2070,recycling,0.43
C-EEU-LTU,glass,2070,reuse,0.1
C-EEU-LTU,glass,2075,downcycling,0.12
C-EEU-LTU,glass,2075,incineration,0
C-EEU-LTU,glass,2075,landfilling,0.35
C-EEU-LTU,glass,2075,recycling,0.43
C-EEU-LTU,glass,2075,reuse,0.1
C-EEU-LTU,glass,2080,downcycling,0.12
C-EEU-LTU,glass,2080,incineration,0
C-EEU-LTU,glass,2080,landfilling,0.35
C-EEU-LTU,glass,2080,recycling,0.43
C-EEU-LTU,glass,2080,reuse,0.1
C-EEU-LTU,glass,2085,downcycling,0.12
C-EEU-LTU,glass,2085,incineration,0
C-EEU-LTU,glass,2085,landfilling,0.35
C-EEU-LTU,glass,2085,recycling,0.43
C-EEU-LTU,glass,2085,reuse,0.1
C-EEU-LTU,glass,2090,downcycling,0.12
C-EEU-LTU,glass,2090,incineration,0
C-EEU-LTU,glass,2090,landfilling,0.35
C-EEU-LTU,glass,2090,recycling,0.43
C-EEU-LTU,glass,2090,reuse,0.1
C-EEU-LTU,glass,2095,downcycling,0.12
C-EEU-LTU,glass,2095,incineration,0
C-EEU-LTU,glass,2095,landfilling,0.35
C-EEU-LTU,glass,2095,recycling,0.43
C-EEU-LTU,glass,2095,reuse,0.1
C-EEU-LTU,glass,2100,downcycling,0.12
